"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"clientsimulation-java_1102","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-java_1703","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-java_2106","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-go_1178","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-libressl_336","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-openssl_102e","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-openssl_111d","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-openssl_315","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-openssl_350","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"clientsimulation-apple_mail_16_0","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.2 ECDHE-ECDSA-AES256-GCM-SHA384","","",""
"clientsimulation-thunderbird_91_9","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","","",""
"rating_spec","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","","",""
"rating_doc","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","","",""
"protocol_support_score","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","100","","",""
"protocol_support_score_weighted","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","30","","",""
"key_exchange_score","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","100","","",""
"key_exchange_score_weighted","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","30","","",""
"cipher_strength_score","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","90","","",""
"cipher_strength_score_weighted","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","36","","",""
"final_score","recrutement.mobilierdefrance.com/40.115.55.251","443","INFO","96","","",""
"overall_grade","recrutement.mobilierdefrance.com/40.115.55.251","443","OK","A+","","",""
