"id","fqdn/ip","port","severity","finding","cve","cwe","hint"
"clientsimulation-android_X","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_11_12","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_13_14","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-android_15","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-chrome_101_win10","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-chromium_137_win11","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-firefox_100_win10","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-firefox_137_win11","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-ie_8_win7","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","No connection","","",""
"clientsimulation-ie_11_win7","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","","",""
"clientsimulation-ie_11_win81","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-SHA384","","",""
"clientsimulation-ie_11_winphone81","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","","",""
"clientsimulation-ie_11_win10","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-edge_15_win10","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
"clientsimulation-edge_101_win10_21h2","staging.ventesprivees.mobilierdefrance.com/94.125.108.241","443","INFO","TLSv1.2 ECDHE-RSA-AES256-GCM-SHA384","","",""
